year,state,county,gdp_chained_million$
2007,Louisiana,Grant,241.7
2007,Louisiana,Iberia,3899.48
2007,Louisiana,Iberville,3322.27
2007,Louisiana,Jackson,897.44
2007,Louisiana,Jefferson,23500.02
2007,Louisiana,Jefferson Davis,1164.06
2007,Louisiana,Lafayette,13584.72
2007,Louisiana,Lafourche,4558.39
2007,Louisiana,LaSalle,428.94
2007,Louisiana,Lincoln,1673.06
2007,Louisiana,Livingston,1760.81
2007,Louisiana,Madison,391.11
2007,Louisiana,Morehouse,683.24
2007,Louisiana,Natchitoches,1140.06
2007,Louisiana,Orleans,22296.27
2007,Louisiana,Ouachita,5585.41
2007,Louisiana,Plaquemines,5247.0
2007,Louisiana,Pointe Coupee,1380.44
2007,Louisiana,Rapides,4917.3
2007,Louisiana,Red River,164.23
2007,Louisiana,Richland,467.66
2007,Louisiana,Sabine,410.44
2007,Louisiana,St. Bernard,2689.92
2007,Louisiana,St. Charles,8539.47
2007,Louisiana,St. Helena,144.97
2007,Louisiana,St. James,3082.7
2007,Louisiana,St. John the Baptist,4931.34
2007,Louisiana,St. Landry,2642.46
2007,Louisiana,St. Martin,867.83
2007,Louisiana,St. Mary,2840.2
2007,Louisiana,St. Tammany,8374.47
2007,Louisiana,Tangipahoa,3763.44
2007,Louisiana,Tensas,161.36
2007,Louisiana,Terrebonne,6873.43
2007,Louisiana,Union,432.18
2007,Louisiana,Vermilion,2174.85
2007,Louisiana,Vernon,1752.3
2007,Louisiana,Washington,925.41
2007,Louisiana,Webster,1367.14
2007,Louisiana,West Baton Rouge,1859.96
2007,Louisiana,West Carroll,196.45
2007,Louisiana,West Feliciana,719.6
2007,Louisiana,Winn,374.14
2007,Maine,Androscoggin,4106.3
2007,Maine,Aroostook,2496.56
2007,Maine,Cumberland,16927.41
2007,Maine,Franklin,1114.32
2007,Maine,Hancock,2188.29
2007,Texas,Mason,91.0
2007,Texas,Matagorda,2336.22
2007,Texas,Maverick,1123.19
2007,Texas,Medina,669.8
2007,Texas,Menard,61.03
2007,Texas,Midland,8772.53
2007,Texas,Milam,826.71
2007,Texas,Mills,113.13
2007,Texas,Mitchell,475.2
2007,Texas,Montague,568.34
2007,Texas,Montgomery,12697.44
2007,Texas,Moore,2142.34
2007,Texas,Morris,678.5
2007,Texas,Motley,47.67
2007,Texas,Nacogdoches,2554.92
2007,Texas,Navarro,1250.72
2007,Texas,Newton,452.48
2007,Texas,Nolan,657.05
2007,Texas,Nueces,18282.25
2007,Texas,Ochiltree,817.49
2007,Texas,Oldham,154.6
2007,Texas,Orange,2791.69
2007,Texas,Palo Pinto,932.23
2007,Texas,Panola,3379.97
2007,Texas,Parker,3141.46
2007,Texas,Parmer,720.2
2007,Texas,Pecos,2973.77
2007,Texas,Polk,1147.07
2007,Texas,Potter,7052.72
2007,Texas,Presidio,137.6
2007,Texas,Rains,159.56
2007,Texas,Randall,2691.82
2007,Texas,Reagan,844.98
2007,Texas,Real,64.98
2007,Texas,Red River,229.09
2007,Texas,Reeves,566.77
2007,Texas,Refugio,805.29
2007,Texas,Roberts,2277.61
2007,Texas,Robertson,2689.33
2007,Texas,Rockwall,1720.58
2007,Texas,Runnels,365.63
2007,Texas,Rusk,3593.31
2007,Texas,Sabine,253.34
2007,Texas,San Augustine,128.14
2007,Texas,San Jacinto,308.39
2007,Texas,San Patricio,2347.58
2007,Texas,San Saba,136.67
2007,Texas,Schleicher,241.98
2007,Texas,Scurry,2125.6
2007,Texas,Shackelford,194.47
2007,Texas,Shelby,1070.27
2007,Texas,Sherman,491.48
2007,Texas,Smith,9305.58
2007,Texas,Somervell,1238.53
2007,Texas,Starr,1903.44
2007,Texas,Stephens,538.1
2007,Texas,Sterling,255.69
2007,Texas,Stonewall,121.98
2007,Texas,Sutton,1079.7
2007,Texas,Swisher,339.37
2007,Texas,Tarrant,86440.1
2007,Texas,Taylor,5135.61
2007,Texas,Terrell,652.66
2007,Texas,Terry,745.9
2007,Texas,Throckmorton,128.49
2007,Texas,Titus,2617.28
2007,Texas,Tom Green,3977.25
2007,Texas,Travis,64943.1
2007,Texas,Trinity,208.9
2007,Texas,Tyler,624.33
2007,Texas,Upshur,999.6
2007,Texas,Upton,1679.39
2007,Texas,Uvalde,691.11
2007,Texas,Val Verde,1604.99
2007,Texas,Van Zandt,986.86
2007,Texas,Victoria,3992.1
2007,Texas,Walker,1692.82
2007,Texas,Waller,1565.57
2007,Texas,Ward,1240.44
2007,Texas,Washington,1489.58
2007,Texas,Webb,8145.58
2007,Texas,Wharton,1669.52
2007,Texas,Wheeler,1250.22
2007,Texas,Wichita,5267.29
2007,Texas,Wilbarger,801.68
2007,Texas,Willacy,671.55
2007,Texas,Williamson,14052.98
2007,Texas,Wilson,507.41
2007,Texas,Winkler,898.57
2007,Texas,Wise,3919.56
2007,Texas,Wood,1236.7
2007,Texas,Yoakum,2675.43
2007,Texas,Young,743.46
2007,Texas,Zapata,3147.09
2007,Texas,Zavala,308.61
2007,Utah,Beaver,251.59
2007,Utah,Box Elder,2180.41
2007,Utah,Cache,3432.03
2007,Utah,Carbon,1271.49
2007,Utah,Daggett,56.72
2007,Utah,Davis,10234.88
2007,Utah,Duchesne,922.04
2007,Utah,Emery,795.39
2007,Utah,Garfield,204.72
2007,Utah,Grand,414.5
2007,Utah,Iron,1327.0
2007,Utah,Juab,382.35
2007,Utah,Kane,246.19
2007,Utah,Millard,752.86
2007,Utah,Morgan,213.39
2007,Utah,Piute,45.2
2007,Utah,Rich,81.25
2007,Utah,Salt Lake,64407.48
2007,Utah,San Juan,524.57
2007,Utah,Sanpete,625.0
2007,Utah,Sevier,817.03
2007,Utah,Summit,2341.0
2007,Utah,Tooele,1701.67
2007,Utah,Uintah,2443.95
2007,Utah,Utah,15519.29
2007,Utah,Wasatch,617.62
2007,Utah,Washington,4055.33
2007,Utah,Wayne,86.79
2007,Utah,Weber,8578.11
2007,Vermont,Addison,1307.16
2007,Vermont,Bennington,1571.97
2007,Vermont,Caledonia,1027.61
2007,Vermont,Chittenden,8619.59
2007,Vermont,Essex,132.89
2007,Vermont,Franklin,1714.87
2007,Vermont,Grand Isle,137.41
2007,Vermont,Lamoille,909.7
2007,Vermont,Orange,737.97
2007,Vermont,Orleans,841.19
2007,Vermont,Rutland,2554.62
2007,Vermont,Washington,3084.28
2007,Vermont,Windham,1992.0
2007,Vermont,Windsor,2194.35
2007,Virginia,Accomack,1787.02
2007,Virginia,Amelia,285.1
2007,Virginia,Amherst,864.42
2007,Virginia,Appomattox,322.24
2007,Virginia,Arlington,26570.65
2007,Virginia,Bath,234.56
2007,Virginia,Bedford,1820.35
2007,Virginia,Bland,237.05
2007,Virginia,Botetourt,1090.27
2007,Virginia,Brunswick,414.16
2007,Virginia,Buchanan,1291.21
2007,Virginia,Buckingham,319.9
2007,Virginia,Caroline,554.07
2007,Virginia,Charles City,193.45
2007,Virginia,Charlotte,262.62
2007,Virginia,Chesterfield,13173.46
2007,Virginia,Clarke,471.95
2007,Virginia,Craig,93.36
2007,Virginia,Culpeper,1469.63
2007,Virginia,Cumberland,183.0
2007,Virginia,Dickenson,448.67
2007,Virginia,Essex,345.89
2007,Virginia,Fauquier,2226.02
2007,Virginia,Floyd,304.31
2007,Virginia,Fluvanna,601.38
2007,Virginia,Franklin,1364.33
2007,Virginia,Giles,647.83
2007,Virginia,Gloucester,867.92
2007,Virginia,Goochland,1262.73
2007,Virginia,Grayson,281.71
2007,Virginia,Greene,318.11
2007,Virginia,Halifax,1468.54
2007,Virginia,Hanover,4438.72
2007,Virginia,Henrico,20537.81
2007,Virginia,Highland,73.7
2007,Virginia,Isle of Wight,1806.57
2007,Virginia,King and Queen,149.72
2007,Virginia,King George,1402.05
2007,Virginia,King William,457.42
2007,Virginia,Lancaster,447.76
2007,Virginia,Lee,550.89
2007,Virginia,Loudoun,16524.79
2007,Virginia,Louisa,1616.9
2007,Virginia,Lunenburg,273.94
2007,Virginia,Madison,330.98
2007,Virginia,Mathews,196.72
2007,Virginia,Mecklenburg,1025.15
2007,Virginia,Middlesex,318.93
2007,Virginia,Nelson,395.55
2007,Virginia,New Kent,358.11
2007,Virginia,Northampton,560.64
2007,Virginia,Northumberland,396.44
2007,Virginia,Nottoway,475.63
2007,Virginia,Orange,839.77
2007,Virginia,Page,613.21
2007,Virginia,Patrick,436.22
2007,Virginia,Powhatan,595.67
2007,Virginia,Prince Edward,694.17
2007,Virginia,Pulaski,1444.85
2007,Virginia,Rappahannock,236.26
2007,Virginia,Richmond,257.67
2007,Virginia,Russell,1002.28
2007,Virginia,Scott,466.15
2007,Virginia,Shenandoah,1413.88
2007,Virginia,Smyth,1098.39
2007,Virginia,Stafford,3942.71
2007,Virginia,Surry,952.1
2007,Virginia,Sussex,372.57
2007,Virginia,Tazewell,1605.66
2007,Virginia,Warren,1131.59
2007,Virginia,Westmoreland,357.1
2007,Virginia,Wythe,1172.87
2007,Virginia,Alexandria,14346.89
2007,Virginia,Chesapeake,8921.94
2007,Virginia,Hampton,7491.6
2007,Virginia,Newport News,10836.76
2007,Virginia,Norfolk,23400.66
2007,Virginia,Portsmouth,5255.62
2007,Virginia,Richmond,19170.12
2007,Virginia,Roanoke,6535.63
2007,Virginia,Suffolk,2824.5
2007,Virginia,Virginia Beach,19496.53
2007,Washington,Adams,920.77
2007,Washington,Asotin,554.43
2007,Washington,Benton,8494.6
2007,Washington,Chelan,3330.32
2007,Washington,Clallam,2251.67
2007,Washington,Clark,14389.37
2007,Washington,Columbia,245.13
2007,Washington,Cowlitz,4049.9
2007,Washington,Douglas,1361.12
2007,Washington,Ferry,199.11
2007,Washington,Franklin,2615.45
2007,Washington,Garfield,99.74
2007,Washington,Grant,4518.59
2007,Washington,Grays Harbor,2488.65
2007,Washington,Island,2726.99
2007,Washington,Jefferson,878.93
2007,Washington,King,179772.0
2007,Washington,Kitsap,9998.74
2007,Washington,Kittitas,1405.54
2007,Washington,Klickitat,626.24
2007,Washington,Lewis,3025.55
2007,Washington,Lincoln,433.4
2007,Washington,Mason,1436.0
2007,Washington,Okanogan,1340.86
2007,Washington,Pacific,669.91
2007,Washington,Pend Oreille,525.61
2007,Washington,Pierce,33415.12
2007,Washington,San Juan,585.56
2007,Washington,Skagit,6201.62
2007,Washington,Skamania,263.16
2007,Washington,Snohomish,34358.64
2007,Washington,Spokane,20298.0
2007,Washington,Stevens,1032.61
2007,Washington,Thurston,10257.09
2007,Washington,Wahkiakum,104.93
2007,Washington,Walla Walla,2576.56
2007,Washington,Whatcom,10151.07
2007,Washington,Whitman,1981.98
2007,Washington,Yakima,8654.61
2007,West Virginia,Barbour,315.62
2007,West Virginia,Berkeley,2820.75
2007,West Virginia,Boone,1968.99
2007,West Virginia,Braxton,297.84
2007,West Virginia,Brooke,930.4
2007,West Virginia,Cabell,4222.79
2007,West Virginia,Calhoun,129.12
2007,West Virginia,Clay,326.19
2007,West Virginia,Doddridge,121.22
2007,West Virginia,Fayette,1209.6
2007,West Virginia,Gilmer,175.38
2007,West Virginia,Grant,432.91
2007,West Virginia,Greenbrier,1046.1
2007,West Virginia,Hampshire,336.7
2007,West Virginia,Hancock,913.05
2007,West Virginia,Hardy,406.86
2007,West Virginia,Harrison,3237.84
2007,West Virginia,Jackson,751.58
2007,West Virginia,Jefferson,1184.91
2007,West Virginia,Kanawha,10584.88
2007,West Virginia,Lewis,499.88
2007,West Virginia,Lincoln,335.58
2007,West Virginia,Logan,1454.62
2007,West Virginia,McDowell,706.14
2007,West Virginia,Marion,1969.92
2007,West Virginia,Marshall,1575.68
2007,West Virginia,Mason,773.67
2007,West Virginia,Mercer,1665.82
2007,West Virginia,Mineral,580.24
2007,West Virginia,Mingo,1270.72
2007,West Virginia,Monongalia,4714.99
2007,West Virginia,Monroe,202.27
2007,West Virginia,Morgan,280.08
2007,West Virginia,Nicholas,842.98
2007,West Virginia,Ohio,2556.31
2007,West Virginia,Pendleton,184.06
2007,West Virginia,Pleasants,407.27
2007,West Virginia,Pocahontas,247.88
2007,West Virginia,Preston,678.57
2007,West Virginia,Putnam,2210.87
2007,West Virginia,Raleigh,2917.62
2007,West Virginia,Randolph,833.02
2007,West Virginia,Ritchie,312.9
2007,West Virginia,Roane,261.64
2007,West Virginia,Summers,194.72
2007,West Virginia,Taylor,224.56
2007,West Virginia,Tucker,304.55
2007,West Virginia,Tyler,270.75
2007,West Virginia,Upshur,688.37
2007,West Virginia,Wayne,1092.49
2007,West Virginia,Webster,369.31
2007,West Virginia,Wetzel,320.58
2007,West Virginia,Wirt,68.25
2007,West Virginia,Wood,3410.17
2007,West Virginia,Wyoming,708.77
2007,Wisconsin,Adams,491.36
2007,Wisconsin,Ashland,689.71
2007,Wisconsin,Barron,1713.32
2007,Wisconsin,Bayfield,346.62
2007,Wisconsin,Brown,14338.74
2007,Wisconsin,Buffalo,728.75
2007,Wisconsin,Burnett,414.07
2007,Wisconsin,Calumet,1281.68
2007,Wisconsin,Chippewa,2078.95
2007,Wisconsin,Clark,1008.66
2007,Wisconsin,Columbia,2407.7
2007,Wisconsin,Crawford,615.94
2007,Wisconsin,Dane,30691.51
2007,Wisconsin,Dodge,3260.35
2007,Wisconsin,Door,1065.08
2007,Wisconsin,Douglas,1614.37
2007,Wisconsin,Dunn,1511.93
2007,Wisconsin,Eau Claire,4768.96
2007,Wisconsin,Florence,108.77
2007,Wisconsin,Fond du Lac,4140.88
2007,Wisconsin,Forest,270.02
2007,Wisconsin,Grant,1744.18
2007,Wisconsin,Green,1362.69
2007,Wisconsin,Green Lake,640.12
2007,Wisconsin,Iowa,1020.26
2007,Wisconsin,Iron,177.07
2007,Wisconsin,Jackson,797.81
2007,Wisconsin,Jefferson,3195.49
2007,Wisconsin,Juneau,792.67
2007,Wisconsin,Kenosha,5608.13
2007,Wisconsin,Kewaunee,700.63
2007,Wisconsin,La Crosse,5381.04
2007,Wisconsin,Lafayette,506.5
2007,Wisconsin,Langlade,657.4
2007,Wisconsin,Lincoln,1008.43
2007,Wisconsin,Manitowoc,3671.68
2007,Wisconsin,Marathon,6885.97
2007,Wisconsin,Marinette,1697.56
2007,Wisconsin,Marquette,370.54
2007,Wisconsin,Menominee,148.02
2007,Wisconsin,Milwaukee,53446.0
2007,Wisconsin,Monroe,1607.6
2007,Missouri,Franklin,3748.72
2007,Missouri,Gasconade,414.98
2007,Missouri,Gentry,253.98
2007,Missouri,Greene,13663.63
2007,Missouri,Grundy,328.28
2007,Missouri,Harrison,278.08
2007,Missouri,Henry,784.96
2007,Missouri,Hickory,118.86
2007,Missouri,Holt,206.82
2007,Missouri,Howard,210.06
2007,Missouri,Howell,1121.44
2007,Missouri,Iron,439.18
2007,Missouri,Jackson,38708.73
2007,Missouri,Jasper,4891.23
2007,Missouri,Jefferson,4352.74
2007,Missouri,Johnson,1514.28
2007,Missouri,Knox,129.47
2007,Missouri,Laclede,953.64
2007,Wisconsin,Oconto,853.28
2007,Wisconsin,Oneida,1479.68
2007,Wisconsin,Outagamie,9414.29
2007,Wisconsin,Ozaukee,4085.83
2007,Wisconsin,Pepin,228.87
2007,Wisconsin,Pierce,899.42
2007,Wisconsin,Polk,1287.51
2007,Wisconsin,Portage,3195.77
2007,Wisconsin,Price,524.43
2007,Wisconsin,Racine,8471.7
2007,Wisconsin,Richland,553.11
2007,Wisconsin,Rock,6235.5
2007,Wisconsin,Rusk,453.53
2007,Wisconsin,St. Croix,2442.08
2007,Wisconsin,Sauk,3025.05
2007,Wisconsin,Sawyer,624.68
2007,Wisconsin,Shawano,1152.48
2007,Wisconsin,Sheboygan,6168.55
2007,Wisconsin,Taylor,753.03
2007,Wisconsin,Trempealeau,1194.59
2007,Wisconsin,Vernon,944.35
2007,Wisconsin,Vilas,737.05
2007,Wisconsin,Walworth,3603.5
2007,Wisconsin,Washburn,474.78
2007,Wisconsin,Washington,4941.59
2007,Wisconsin,Waukesha,24526.45
2007,Wisconsin,Waupaca,1697.98
2007,Wisconsin,Waushara,576.32
2007,Wisconsin,Winnebago,8802.52
2007,Wisconsin,Wood,3600.57
2007,Wyoming,Albany,1250.96
2007,Wyoming,Big Horn,513.86
2007,Wyoming,Campbell,8139.76
2007,Wyoming,Carbon,1867.81
2007,Wyoming,Converse,943.69
2007,Wyoming,Crook,266.28
2007,Wyoming,Fremont,1822.98
2007,Wyoming,Goshen,363.96
2007,Wyoming,Hot Springs,206.83
2007,Wyoming,Johnson,721.14
2007,Wyoming,Laramie,4902.17
2007,Wyoming,Lincoln,937.87
2007,Wyoming,Natrona,4497.38
2007,Wyoming,Niobrara,94.05
2007,Wyoming,Park,1245.96
2007,Wyoming,Platte,438.62
2007,Wyoming,Sheridan,1361.93
2007,Wyoming,Sublette,2808.69
2007,Wyoming,Sweetwater,4467.97
2007,Wyoming,Teton,1798.93
2007,Wyoming,Uinta,1236.38
2007,Wyoming,Washakie,351.27
2007,Wyoming,Weston,445.9
2005,Idaho,Owyhee,322.82
2005,Idaho,Payette,530.19
2005,Idaho,Power,369.55
2005,Idaho,Shoshone,535.63
2005,Idaho,Teton,232.67
2005,Idaho,Twin Falls,2570.74
2005,Idaho,Valley,384.39
2005,Idaho,Washington,296.09
2005,Illinois,Adams,2906.93
2005,Illinois,Alexander,210.56
2005,Illinois,Bond,466.63
2005,Illinois,Boone,1330.5
2005,Illinois,Brown,306.93
2005,Illinois,Bureau,1152.18
2005,Illinois,Calhoun,105.14
2005,Illinois,Carroll,468.84
2005,Illinois,Cass,589.95
2005,Illinois,Champaign,8792.54
2005,Illinois,Christian,1285.96
2005,Illinois,Clark,455.65
2005,Illinois,Clay,469.32
2005,Illinois,Clinton,989.35
2005,Illinois,Coles,2053.92
2005,Illinois,Cook,337394.0
2005,Illinois,Crawford,1960.76
2005,Illinois,Cumberland,239.03
2005,Illinois,DeKalb,3271.62
2005,Illinois,De Witt,883.77
2005,Illinois,Douglas,823.76
2005,Illinois,DuPage,71948.6
2005,Illinois,Edgar,628.35
2005,Illinois,Edwards,239.77
2005,Illinois,Effingham,1543.35
2005,Illinois,Fayette,554.21
2005,Illinois,Ford,512.2
2005,Illinois,Franklin,912.42
2005,Illinois,Fulton,798.21
2005,Illinois,Gallatin,231.73
2005,Illinois,Greene,342.61
2005,Illinois,Grundy,2552.1
2005,Illinois,Hamilton,187.94
2005,Illinois,Hancock,523.47
2005,Illinois,Hardin,114.78
2005,Illinois,Henderson,161.0
2005,Illinois,Henry,1236.39
2005,Illinois,Iroquois,848.08
2005,Illinois,Jackson,2408.48
2005,Illinois,Jasper,567.26
2005,Illinois,Jefferson,1740.34
2005,Illinois,Jersey,461.92
2005,Illinois,Jo Daviess,761.0
2005,Illinois,Johnson,225.66
2005,Illinois,Kane,20395.01
2005,Illinois,Kankakee,3754.67
2005,Illinois,Kendall,2248.89
2005,Illinois,Knox,1766.45
2005,Illinois,Lake,46924.28
2005,Illinois,LaSalle,4828.82
2005,Illinois,Lawrence,414.17
2005,Illinois,Lee,1192.54
2005,Illinois,Livingston,1602.27
2005,Illinois,Logan,795.63
2005,Illinois,McDonough,1085.87
2005,Illinois,McHenry,9893.28
2005,Illinois,McLean,9508.17
2005,Illinois,Macon,5790.88
2005,Illinois,Macoupin,1250.29
2005,Illinois,Madison,10857.54
2005,Illinois,Marion,1195.94
2005,Illinois,Marshall,406.0
2005,Illinois,Mason,469.71
2005,Illinois,Massac,880.48
2005,Illinois,Menard,254.69
2005,Illinois,Mercer,346.03
2005,Illinois,Monroe,731.01
2005,Illinois,Montgomery,1061.04
2005,Illinois,Morgan,1308.46
2005,Illinois,Moultrie,554.92
2005,Illinois,Ogle,2461.66
2005,Illinois,Peoria,10047.77
2005,Illinois,Perry,569.72
2005,Illinois,Piatt,377.52
2005,Illinois,Pike,445.24
2005,Illinois,Pope,96.03
2005,Illinois,Pulaski,200.84
2005,Illinois,Putnam,421.11
2005,Illinois,Randolph,1630.56
2005,Illinois,Richland,529.57
2005,Illinois,Rock Island,9009.74
2005,Illinois,St. Clair,9796.01
2005,Illinois,Saline,1105.92
2005,Illinois,Sangamon,9488.43
2005,Illinois,Schuyler,230.97
2005,Illinois,Scott,176.88
2005,Illinois,Shelby,564.98
2005,Illinois,Stark,163.24
2005,Illinois,Stephenson,1771.76
2005,Illinois,Tazewell,6660.54
2005,Illinois,Union,434.88
2005,Illinois,Vermilion,2998.18
2005,Illinois,Wabash,373.18
2005,Illinois,Warren,575.76
2005,Illinois,Washington,502.12
2005,Illinois,Wayne,716.24
2005,Illinois,White,546.43
2005,Illinois,Whiteside,1789.7
2005,Illinois,Will,20875.94
2005,Illinois,Williamson,2241.55
2005,Illinois,Winnebago,12731.52
2005,Illinois,Woodford,916.84
2005,Indiana,Adams,1203.42
2005,Indiana,Allen,16174.42
2005,Indiana,Bartholomew,3986.86
2005,Indiana,Benton,245.91
2005,Indiana,Blackford,345.74
2005,Indiana,Boone,1652.19
2005,Indiana,Brown,236.84
2005,Indiana,Carroll,552.38
2005,Indiana,Cass,1254.49
2005,Indiana,Clark,3664.05
2005,Indiana,Clay,612.11
2005,Indiana,Clinton,1091.3
2005,Indiana,Crawford,172.46
2005,Indiana,Daviess,959.75
2005,Indiana,Dearborn,1586.02
2005,Indiana,Decatur,1062.03
2005,Indiana,DeKalb,1998.42
2005,Indiana,Delaware,3844.7
2005,Indiana,Dubois,2352.19
2005,Indiana,Elkhart,10490.18
2005,Indiana,Fayette,748.81
2005,Indiana,Floyd,2374.95
2005,Indiana,Fountain,471.25
2005,Indiana,Franklin,477.64
2005,Indiana,Fulton,587.09
2005,Indiana,Gibson,2288.89
2005,Indiana,Grant,2154.76
2005,Indiana,Greene,624.16
2005,Indiana,Hamilton,11103.77
2005,Indiana,Hancock,1721.09
2005,Indiana,Harrison,975.49
2005,Indiana,Hendricks,3505.43
2005,Indiana,Henry,1122.45
2005,Indiana,Howard,4095.14
2005,Indiana,Huntington,1198.37
2005,Indiana,Jackson,1724.79
2005,Indiana,Jasper,1385.91
2005,Indiana,Jay,693.49
2005,Indiana,Jefferson,1259.97
2005,Indiana,Jennings,641.7
2005,Indiana,Johnson,3330.91
2005,Indiana,Knox,1386.84
2005,Indiana,Kosciusko,5083.9
2005,Indiana,LaGrange,1109.16
2005,Indiana,Lake,20586.67
2005,Indiana,LaPorte,3947.49
2005,Indiana,Lawrence,1189.62
2005,Indiana,Madison,3527.38
2005,Indiana,Marion,76946.06
2005,Indiana,Marshall,1493.39
2005,Indiana,Martin,789.05
2005,Indiana,Miami,943.02
2005,Indiana,Monroe,5132.05
2005,Indiana,Montgomery,1438.02
2005,Indiana,Morgan,1309.74
2005,Indiana,Newton,362.48
2005,Indiana,Noble,1560.38
2005,Indiana,Ohio,253.14
2005,Indiana,Orange,473.0
2005,Indiana,Owen,486.0
2005,Indiana,Parke,283.94
2005,Indiana,Perry,514.64
2005,Indiana,Pike,692.64
2005,Indiana,Porter,5197.62
2005,Indiana,Posey,2401.02
2005,Indiana,Pulaski,475.76
2005,Indiana,Putnam,924.44
2005,Indiana,Randolph,650.91
2005,Indiana,Ripley,1183.01
2005,Indiana,Rush,523.21
2005,Indiana,St. Joseph,11683.7
2005,Indiana,Scott,613.49
2005,Indiana,Shelby,1542.89
2005,Indiana,Spencer,1059.38
2005,Indiana,Starke,376.08
2005,Indiana,Steuben,1118.69
2005,Indiana,Sullivan,657.23
2005,Indiana,Switzerland,205.77
2005,Indiana,Tippecanoe,6937.37
2005,Indiana,Tipton,412.46
2005,Indiana,Union,149.43
2005,Indiana,Vanderburgh,10067.81
2005,Indiana,Vermillion,773.55
2005,Indiana,Vigo,4504.19
2005,Indiana,Wabash,1032.87
2005,Indiana,Warren,203.41
2005,Indiana,Warrick,1502.27
2005,Indiana,Washington,531.5
2005,Indiana,Wayne,2646.72
2005,Indiana,Wells,911.1
2005,Indiana,White,775.61
2005,Indiana,Whitley,925.96
2005,Iowa,Adair,282.74
2005,Iowa,Adams,146.44
2005,Iowa,Allamakee,541.03
2005,Iowa,Appanoose,365.03
2005,Iowa,Audubon,232.45
2005,Iowa,Benton,580.76
2005,Iowa,Black Hawk,6540.92
2005,Iowa,Boone,880.44
2005,Iowa,Bremer,945.18
2005,Iowa,Buchanan,620.92
2005,Iowa,Buena Vista,951.04
2005,Iowa,Butler,417.38
2005,Iowa,Calhoun,381.04
2005,Iowa,Carroll,1056.04
2005,Iowa,Cass,494.38
2005,Iowa,Cedar,444.47
2005,Iowa,Cerro Gordo,2458.06
2005,Iowa,Cherokee,587.56
2005,Iowa,Chickasaw,440.76
2005,Iowa,Clarke,345.65
2005,Iowa,Clay,780.77
2005,Iowa,Clayton,594.17
2005,Iowa,Clinton,2307.46
2005,Iowa,Crawford,737.92
2005,Iowa,Dallas,2083.94
2005,Iowa,Davis,173.06
2005,Iowa,Decatur,175.86
2005,Iowa,Delaware,548.2
2005,Iowa,Des Moines,1858.65
2005,Iowa,Dickinson,739.4
2005,Iowa,Dubuque,4660.12
2005,Iowa,Emmet,369.56
2005,Iowa,Fayette,630.28
2005,Iowa,Floyd,686.41
2005,Iowa,Franklin,458.09
2005,Iowa,Fremont,302.46
2005,Iowa,Greene,341.3
2005,Iowa,Grundy,456.06
2005,Iowa,Guthrie,396.08
2005,Iowa,Hamilton,845.46
2005,Iowa,Hancock,649.49
2005,Iowa,Hardin,849.7
2005,Iowa,Harrison,366.55
2005,Iowa,Henry,843.75
2005,Iowa,Howard,371.4
2005,Iowa,Humboldt,382.57
2005,Iowa,Ida,373.14
2005,Iowa,Iowa,884.54
2005,Iowa,Jackson,488.21
2005,Iowa,Jasper,1201.16
2005,Iowa,Jefferson,650.01
2005,Iowa,Johnson,6494.72
2005,Iowa,Jones,530.24
2005,Iowa,Keokuk,261.31
2005,Iowa,Kossuth,758.23
2005,Iowa,Lee,1586.01
2005,Iowa,Linn,11749.17
2005,Iowa,Louisa,451.89
2005,Iowa,Lucas,263.55
2005,Iowa,Lyon,510.87
2005,Iowa,Madison,333.9
2005,Iowa,Mahaska,706.76
2005,Iowa,Marion,1474.43
2005,Iowa,Marshall,1649.76
2005,Iowa,Mills,360.25
2005,Iowa,Mitchell,385.75
2005,Iowa,Monona,285.59
2005,Iowa,Monroe,338.92
2005,Iowa,Montgomery,417.13
2005,Iowa,Muscatine,2448.76
2005,Iowa,O'Brien,589.67
2005,Iowa,Osceola,337.27
2005,Iowa,Page,529.93
2005,Iowa,Palo Alto,429.9
2005,Iowa,Plymouth,1134.35
2005,Iowa,Pocahontas,333.05
2005,Iowa,Polk,31968.06
2005,Iowa,Pottawattamie,3537.51
2005,Iowa,Poweshiek,908.22
2005,Iowa,Ringgold,130.12
2005,Iowa,Sac,407.26
2005,Iowa,Scott,7774.43
2005,Iowa,Shelby,453.53
2005,Iowa,Sioux,1762.07
2005,Iowa,Story,3687.74
2005,Iowa,Tama,515.26
2005,Iowa,Taylor,198.83
2005,Iowa,Union,503.86
2005,Iowa,Van Buren,215.16
2005,Iowa,Wapello,1409.94
2005,Iowa,Warren,785.28
2005,Iowa,Washington,640.16
2005,Iowa,Wayne,168.92
2005,Iowa,Webster,1986.97
2005,Iowa,Winnebago,384.66
2005,Iowa,Winneshiek,835.69
2005,Iowa,Woodbury,5335.96
2005,Iowa,Worth,218.08
2005,Iowa,Wright,597.1
2005,Kansas,Allen,446.28
2005,Kansas,Anderson,176.32
2005,Kansas,Atchison,491.5
2005,Kansas,Barber,196.7
2005,Kansas,Barton,1005.24
2005,Kansas,Bourbon,554.88
2005,Kansas,Brown,392.67
2005,Kansas,Butler,1737.89
2005,Kansas,Chase,98.52
2005,Kansas,Chautauqua,68.54
2005,Kansas,Cherokee,528.56
2005,Kansas,Cheyenne,80.48
2005,Kansas,Clark,98.42
2005,Kansas,Clay,228.93
2005,Kansas,Cloud,304.16
